rank,start_x,end_x,start_y,end_y,local_nx,local_ny,iterations,exec_time,comm_time,overhead,final_error,iteration,neighbor,direction,n_points
2,,,,,,,,,1.7840002328739502e-06,,,37.0,0.0,left,24.0
2,,,,,,,,,6.243999905564124e-06,,,38.0,3.0,up,24.0
2,,,,,,,,,1.9630001588666346e-06,,,38.0,0.0,left,24.0
2,,,,,,,,,5.7190000006812625e-06,,,39.0,3.0,up,24.0
2,,,,,,,,,1.9859999156324193e-06,,,39.0,0.0,left,24.0
2,,,,,,,,,7.035000180621864e-06,,,40.0,3.0,up,24.0
2,,,,,,,,,1.8339997041039169e-06,,,40.0,0.0,left,24.0
2,,,,,,,,,3.5929997466155328e-06,,,41.0,3.0,up,24.0
2,,,,,,,,,1.8629998521646485e-06,,,41.0,0.0,left,24.0
2,,,,,,,,,9.332999979960732e-06,,,42.0,3.0,up,24.0
2,,,,,,,,,1.9200001588615123e-06,,,42.0,0.0,left,24.0
2,,,,,,,,,4.7369999265356455e-06,,,43.0,3.0,up,24.0
2,,,,,,,,,1.8749997252598405e-06,,,43.0,0.0,left,24.0
2,,,,,,,,,5.921999672864331e-06,,,44.0,3.0,up,24.0
2,,,,,,,,,1.7909997040987946e-06,,,44.0,0.0,left,24.0
2,,,,,,,,,4.57399983133655e-06,,,45.0,3.0,up,24.0
2,,,,,,,,,1.8289997569809202e-06,,,45.0,0.0,left,24.0
2,,,,,,,,,4.166000053373864e-06,,,46.0,3.0,up,24.0
2,,,,,,,,,1.8910000108007807e-06,,,46.0,0.0,left,24.0
2,,,,,,,,,7.580999863421312e-06,,,47.0,3.0,up,24.0
2,,,,,,,,,2.0369998310343362e-06,,,47.0,0.0,left,24.0
2,,,,,,,,,5.032999979448505e-06,,,48.0,3.0,up,24.0
2,,,,,,,,,1.8600003386382014e-06,,,48.0,0.0,left,24.0
2,,,,,,,,,4.571999852487352e-06,,,49.0,3.0,up,24.0
2,,,,,,,,,1.773999883880606e-06,,,49.0,0.0,left,24.0
2,,,,,,,,,4.461999651539372e-06,,,50.0,3.0,up,24.0
2,,,,,,,,,1.773999883880606e-06,,,50.0,0.0,left,24.0
2,,,,,,,,,6.23500000074273e-06,,,51.0,3.0,up,24.0
2,,,,,,,,,1.8880000425269827e-06,,,51.0,0.0,left,24.0
2,,,,,,,,,3.972999820689438e-06,,,52.0,3.0,up,24.0
2,,,,,,,,,1.8390001059742644e-06,,,52.0,0.0,left,24.0
2,,,,,,,,,3.721000211953651e-06,,,53.0,3.0,up,24.0
2,,,,,,,,,1.8249997992825229e-06,,,53.0,0.0,left,24.0
2,,,,,,,,,4.882999746769201e-06,,,54.0,3.0,up,24.0
2,,,,,,,,,1.8420000742480624e-06,,,54.0,0.0,left,24.0
2,,,,,,,,,3.913999989890726e-06,,,55.0,3.0,up,24.0
2,,,,,,,,,3.2120001378643792e-06,,,55.0,0.0,left,24.0
2,,,,,,,,,3.686999662022572e-06,,,56.0,3.0,up,24.0
2,,,,,,,,,1.759000042511616e-06,,,56.0,0.0,left,24.0
2,,,,,,,,,3.849999757221667e-06,,,57.0,3.0,up,24.0
2,,,,,,,,,1.776999852154404e-06,,,57.0,0.0,left,24.0
2,,,,,,,,,4.666000222641742e-06,,,58.0,3.0,up,24.0
2,,,,,,,,,1.8870000531023834e-06,,,58.0,0.0,left,24.0
2,,,,,,,,,4.338000053394353e-06,,,59.0,3.0,up,24.0
2,,,,,,,,,1.638999947317643e-06,,,59.0,0.0,left,24.0
2,,,,,,,,,3.0800001695752144e-06,,,60.0,3.0,up,24.0
2,,,,,,,,,1.8199998521595262e-06,,,60.0,0.0,left,24.0
2,,,,,,,,,3.664000360004138e-06,,,61.0,3.0,up,24.0
2,,,,,,,,,1.9320000319567043e-06,,,61.0,0.0,left,24.0
2,,,,,,,,,3.961999937018845e-06,,,62.0,3.0,up,24.0
2,,,,,,,,,2.06300001082127e-06,,,62.0,0.0,left,24.0
2,,,,,,,,,3.434000063862186e-06,,,63.0,3.0,up,24.0
2,,,,,,,,,1.7339998521492817e-06,,,63.0,0.0,left,24.0
2,,,,,,,,,3.2610000744170975e-06,,,64.0,3.0,up,24.0
2,,,,,,,,,1.8519999684940558e-06,,,64.0,0.0,left,24.0
2,,,,,,,,,3.5529997148842085e-06,,,65.0,3.0,up,24.0
2,,,,,,,,,1.7600000319362152e-06,,,65.0,0.0,left,24.0
2,,,,,,,,,3.3569999686733354e-06,,,66.0,3.0,up,24.0
2,,,,,,,,,4.349999926489545e-06,,,66.0,0.0,left,24.0
2,,,,,,,,,4.603999968821881e-06,,,67.0,3.0,up,24.0
2,,,,,,,,,1.8259997887071222e-06,,,67.0,0.0,left,24.0
2,,,,,,,,,3.686999662022572e-06,,,68.0,3.0,up,24.0
2,,,,,,,,,1.6979997781163547e-06,,,68.0,0.0,left,24.0
2,,,,,,,,,2.9829998311470263e-06,,,69.0,3.0,up,24.0
2,,,,,,,,,1.7479997040936723e-06,,,69.0,0.0,left,24.0
2,,,,,,,,,3.6100000215810724e-06,,,70.0,3.0,up,24.0
2,,,,,,,,,1.7989996194955893e-06,,,70.0,0.0,left,24.0
2,,,,,,,,,3.6769997677765787e-06,,,71.0,3.0,up,24.0
2,,,,,,,,,1.7669999579084106e-06,,,71.0,0.0,left,24.0
2,,,,,,,,,3.6710002859763335e-06,,,72.0,3.0,up,24.0
2,,,,,,,,,1.758999587764265e-06,,,72.0,0.0,left,24.0
2,,,,,,,,,3.5769999158219434e-06,,,73.0,3.0,up,24.0
2,,,,,,,,,1.716999577183742e-06,,,73.0,0.0,left,24.0
2,,,,,,,,,3.538999862939818e-06,,,74.0,3.0,up,24.0
2,,,,,,,,,1.7890001799969468e-06,,,74.0,0.0,left,24.0
2,,,,,,,,,4.12500003221794e-06,,,75.0,3.0,up,24.0
2,,,,,,,,,1.829000211728271e-06,,,75.0,0.0,left,24.0
2,,,,,,,,,3.483000000414904e-06,,,76.0,3.0,up,24.0
2,,,,,,,,,1.9409999367780983e-06,,,76.0,0.0,left,24.0
2,,,,,,,,,3.578999894671142e-06,,,77.0,3.0,up,24.0
2,,,,,,,,,1.717000031931093e-06,,,77.0,0.0,left,24.0
2,,,,,,,,,5.746999704570044e-06,,,78.0,3.0,up,24.0
2,,,,,,,,,2.068999947368866e-06,,,78.0,0.0,left,24.0
2,,,,,,,,,3.881999873556197e-06,,,79.0,3.0,up,24.0
2,,,,,,,,,1.8130003809346817e-06,,,79.0,0.0,left,24.0
2,,,,,,,,,3.5690000004251488e-06,,,80.0,3.0,up,24.0
2,,,,,,,,,1.7519996617920697e-06,,,80.0,0.0,left,24.0
2,,,,,,,,,3.7160002648306545e-06,,,81.0,3.0,up,24.0
2,,,,,,,,,1.7879997358249966e-06,,,81.0,0.0,left,24.0
2,,,,,,,,,3.6500000533123966e-06,,,82.0,3.0,up,24.0
2,,,,,,,,,1.6539997886866331e-06,,,82.0,0.0,left,24.0
2,,,,,,,,,3.1430004128196742e-06,,,83.0,3.0,up,24.0
2,,,,,,,,,1.731999873300083e-06,,,83.0,0.0,left,24.0
2,,,,,,,,,3.5380003282625694e-06,,,84.0,3.0,up,24.0
2,,,,,,,,,1.8079999790643342e-06,,,84.0,0.0,left,24.0
2,,,,,,,,,3.4509998840803746e-06,,,85.0,3.0,up,24.0
2,,,,,,,,,1.762000010785414e-06,,,85.0,0.0,left,24.0
2,,,,,,,,,3.407000349398004e-06,,,86.0,3.0,up,24.0
2,,,,,,,,,1.6129997675307095e-06,,,86.0,0.0,left,24.0
2,,,,,,,,,3.270999968663091e-06,,,87.0,3.0,up,24.0
2,,,,,,,,,1.8210002963314764e-06,,,87.0,0.0,left,24.0
2,,,,,,,,,3.082000148424413e-06,,,88.0,3.0,up,24.0
2,,,,,,,,,1.8649998310138471e-06,,,88.0,0.0,left,24.0
2,,,,,,,,,4.890000127488747e-06,,,89.0,3.0,up,24.0
2,,,,,,,,,1.8420000742480624e-06,,,89.0,0.0,left,24.0
2,,,,,,,,,3.4150002647947986e-06,,,90.0,3.0,up,24.0
2,,,,,,,,,1.6250000953732524e-06,,,90.0,0.0,left,24.0
2,,,,,,,,,3.9330002437054645e-06,,,91.0,3.0,up,24.0
2,,,,,,,,,1.6700000742275734e-06,,,91.0,0.0,left,24.0
2,,,,,,,,,5.680999947799137e-06,,,92.0,3.0,up,24.0
2,,,,,,,,,1.66000017998158e-06,,,92.0,0.0,left,24.0
2,,,,,,,,,3.949999609176302e-06,,,93.0,3.0,up,24.0
2,,,,,,,,,1.7030001799867023e-06,,,93.0,0.0,left,24.0
2,,,,,,,,,3.389000085007865e-06,,,94.0,3.0,up,24.0
2,,,,,,,,,1.6260000847978517e-06,,,94.0,0.0,left,24.0
2,,,,,,,,,3.068999831157271e-06,,,95.0,3.0,up,24.0
2,,,,,,,,,1.612000232853461e-06,,,95.0,0.0,left,24.0
2,,,,,,,,,3.3490000532765407e-06,,,96.0,3.0,up,24.0
2,,,,,,,,,1.5910000001895241e-06,,,96.0,0.0,left,24.0
2,,,,,,,,,3.400999958103057e-06,,,97.0,3.0,up,24.0
2,,,,,,,,,1.6100002540042624e-06,,,97.0,0.0,left,24.0
2,,,,,,,,,3.3609999263717327e-06,,,98.0,3.0,up,24.0
2,,,,,,,,,1.6410003809141926e-06,,,98.0,0.0,left,24.0
2,,,,,,,,,3.73800003217184e-06,,,99.0,3.0,up,24.0
2,,,,,,,,,1.7239999579032883e-06,,,99.0,0.0,left,24.0
2,,,,,,,,,2.832000063790474e-06,,,100.0,3.0,up,24.0
2,,,,,,,,,1.6549997781112324e-06,,,100.0,0.0,left,24.0
2,,,,,,,,,3.578999894671142e-06,,,101.0,3.0,up,24.0
2,,,,,,,,,1.743999746395275e-06,,,101.0,0.0,left,24.0
2,,,,,,,,,3.501000264805043e-06,,,102.0,3.0,up,24.0
2,,,,,,,,,1.6590001905569807e-06,,,102.0,0.0,left,24.0
2,,,,,,,,,2.981999841722427e-06,,,103.0,3.0,up,24.0
2,,,,,,,,,1.6149997463799082e-06,,,103.0,0.0,left,24.0
2,,,,,,,,,3.9240003388840705e-06,,,104.0,3.0,up,24.0
2,,,,,,,,,1.6119997781061102e-06,,,104.0,0.0,left,24.0
2,,,,,,,,,3.516000106174033e-06,,,105.0,3.0,up,24.0
2,,,,,,,,,1.5979999261617195e-06,,,105.0,0.0,left,24.0
2,,,,,,,,,3.0350001907208934e-06,,,106.0,3.0,up,24.0
2,,,,,,,,,1.6440003491879907e-06,,,106.0,0.0,left,24.0
2,,,,,,,,,3.3270002859353554e-06,,,107.0,3.0,up,24.0
2,,,,,,,,,1.6580002011323813e-06,,,107.0,0.0,left,24.0
2,,,,,,,,,3.5630000638775527e-06,,,108.0,3.0,up,24.0
2,,,,,,,,,1.2085999969713157e-05,,,108.0,0.0,left,24.0
2,,,,,,,,,5.517000317922793e-06,,,109.0,3.0,up,24.0
2,,,,,,,,,2.8429999474610668e-06,,,109.0,0.0,left,24.0
2,,,,,,,,,5.364000116969692e-06,,,110.0,3.0,up,24.0
2,,,,,,,,,1.3361000128497835e-05,,,110.0,0.0,left,24.0
2,,,,,,,,,5.6980002227646764e-06,,,111.0,3.0,up,24.0
2,,,,,,,,,3.504000233078841e-06,,,111.0,0.0,left,24.0
2,,,,,,,,,5.059999693912687e-06,,,112.0,3.0,up,24.0
2,,,,,,,,,2.6430002435517963e-06,,,112.0,0.0,left,24.0
2,,,,,,,,,4.782999894814566e-06,,,113.0,3.0,up,24.0
2,,,,,,,,,2.610999672469916e-06,,,113.0,0.0,left,24.0
2,,,,,,,,,4.614999852492474e-06,,,114.0,3.0,up,24.0
2,,,,,,,,,2.6860002435569186e-06,,,114.0,0.0,left,24.0
2,,,,,,,,,3.5620000744529534e-06,,,115.0,3.0,up,24.0
2,,,,,,,,,1.7906999801198253e-05,,,115.0,0.0,left,24.0
2,,,,,,,,,4.8760002755443566e-06,,,116.0,3.0,up,24.0
2,,,,,,,,,2.40400004258845e-06,,,116.0,0.0,left,24.0
2,,,,,,,,,3.553999704308808e-06,,,117.0,3.0,up,24.0
2,,,,,,,,,1.87700015885639e-06,,,117.0,0.0,left,24.0
2,,,,,,,,,3.943999672628706e-06,,,118.0,3.0,up,24.0
2,,,,,,,,,1.7239999579032883e-06,,,118.0,0.0,left,24.0
2,,,,,,,,,3.479000042716507e-06,,,119.0,3.0,up,24.0
2,,,,,,,,,1.76799994733301e-06,,,119.0,0.0,left,24.0
2,,,,,,,,,4.081000042788219e-06,,,120.0,3.0,up,24.0
2,,,,,,,,,1.725999936752487e-06,,,120.0,0.0,left,24.0
2,,,,,,,,,4.2639999264793005e-06,,,121.0,3.0,up,24.0
2,,,,,,,,,1.6760000107751694e-06,,,121.0,0.0,left,24.0
2,,,,,,,,,3.5129996831528842e-06,,,122.0,3.0,up,24.0
2,,,,,,,,,4.4690000322589185e-06,,,122.0,0.0,left,24.0
2,,,,,,,,,3.6369997360452544e-06,,,123.0,3.0,up,24.0
2,,,,,,,,,1.6530002540093847e-06,,,123.0,0.0,left,24.0
2,,,,,,,,,3.848999767797068e-06,,,124.0,3.0,up,24.0
2,,,,,,,,,1.5639998309779912e-06,,,124.0,0.0,left,24.0
2,,,,,,,,,7.860000096115982e-06,,,125.0,3.0,up,24.0
2,,,,,,,,,2.2929998522158712e-06,,,125.0,0.0,left,24.0
2,,,,,,,,,3.313999968668213e-06,,,126.0,3.0,up,24.0
2,,,,,,,,,1.529999735794263e-06,,,126.0,0.0,left,24.0
2,,,,,,,,,3.2940001801762264e-06,,,127.0,3.0,up,24.0
2,,,,,,,,,1.6290000530716497e-06,,,127.0,0.0,left,24.0
2,,,,,,,,,3.831000412901631e-06,,,128.0,3.0,up,24.0
2,,,,,,,,,1.5959999473125208e-06,,,128.0,0.0,left,24.0
2,,,,,,,,,1.4506999832519796e-05,,,129.0,3.0,up,24.0
2,,,,,,,,,1.666000116529176e-06,,,129.0,0.0,left,24.0
2,,,,,,,,,5.631000021821819e-06,,,130.0,3.0,up,24.0
2,,,,,,,,,1.6470003174617887e-06,,,130.0,0.0,left,24.0
2,,,,,,,,,4.020999767817557e-06,,,131.0,3.0,up,24.0
2,,,,,,,,,1.7480001588410232e-06,,,131.0,0.0,left,24.0
2,,,,,,,,,3.42800012731459e-06,,,132.0,3.0,up,24.0
2,,,,,,,,,1.5890000213403255e-06,,,132.0,0.0,left,24.0
2,,,,,,,,,3.5559996831580065e-06,,,133.0,3.0,up,24.0
2,,,,,,,,,3.751000349438982e-06,,,133.0,0.0,left,24.0
2,,,,,,,,,3.3209998946404085e-06,,,134.0,3.0,up,24.0
2,,,,,,,,,1.6170001799764577e-06,,,134.0,0.0,left,24.0
2,,,,,,,,,4.087999968760414e-06,,,135.0,3.0,up,24.0
2,,,,,,,,,1.8509999790694565e-06,,,135.0,0.0,left,24.0
2,,,,,,,,,3.4350000532867853e-06,,,136.0,3.0,up,24.0
2,,,,,,,,,1.6460003280371893e-06,,,136.0,0.0,left,24.0
2,,,,,,,,,4.008000360045116e-06,,,137.0,3.0,up,24.0
2,,,,,,,,,1.8939999790745787e-06,,,137.0,0.0,left,24.0
2,,,,,,,,,3.5990001379104797e-06,,,138.0,3.0,up,24.0
2,,,,,,,,,3.6129999898548704e-06,,,138.0,0.0,left,24.0
2,,,,,,,,,3.6219998946762644e-06,,,139.0,3.0,up,24.0
2,,,,,,,,,1.7120000848080963e-06,,,139.0,0.0,left,24.0
2,,,,,,,,,3.2819998523336835e-06,,,140.0,3.0,up,24.0
2,,,,,,,,,1.5850000636419281e-06,,,140.0,0.0,left,24.0
2,,,,,,,,,3.1200002013065387e-06,,,141.0,3.0,up,24.0
2,,,,,,,,,1.7249999473278876e-06,,,141.0,0.0,left,24.0
2,,,,,,,,,3.322999873489607e-06,,,142.0,3.0,up,24.0
2,,,,,,,,,1.7130000742326956e-06,,,142.0,0.0,left,24.0
2,,,,,,,,,3.484999979264103e-06,,,143.0,3.0,up,24.0
2,,,,,,,,,1.7340003068966325e-06,,,143.0,0.0,left,24.0
2,,,,,,,,,3.654000011010794e-06,,,144.0,3.0,up,24.0
2,,,,,,,,,1.7219999790540896e-06,,,144.0,0.0,left,24.0
2,,,,,,,,,3.1590002436132636e-06,,,145.0,3.0,up,24.0
2,,,,,,,,,1.6889998732949607e-06,,,145.0,0.0,left,24.0
2,,,,,,,,,3.6920000638929196e-06,,,146.0,3.0,up,24.0
2,,,,,,,,,1.68999986271956e-06,,,146.0,0.0,left,24.0
2,,,,,,,,,3.878999905282399e-06,,,147.0,3.0,up,24.0
2,,,,,,,,,1.6230001165240537e-06,,,147.0,0.0,left,24.0
2,,,,,,,,,3.2180000744119752e-06,,,148.0,3.0,up,24.0
2,,,,,,,,,1.6340000001946464e-06,,,148.0,0.0,left,24.0
2,,,,,,,,,3.4479999158065766e-06,,,149.0,3.0,up,24.0
2,,,,,,,,,1.5969999367371202e-06,,,149.0,0.0,left,24.0
2,,,,,,,,,3.598999683163129e-06,,,150.0,3.0,up,24.0
2,,,,,,,,,1.6770000001997687e-06,,,150.0,0.0,left,24.0
2,,,,,,,,,3.4690001484705135e-06,,,151.0,3.0,up,24.0
2,,,,,,,,,1.6349999896192458e-06,,,151.0,0.0,left,24.0
2,,,,,,,,,3.205000211892184e-06,,,152.0,3.0,up,24.0
2,,,,,,,,,1.6039998627093155e-06,,,152.0,0.0,left,24.0
2,,,,,,,,,4.016000275441911e-06,,,153.0,3.0,up,24.0
2,,,,,,,,,1.5969999367371202e-06,,,153.0,0.0,left,24.0
2,,,,,,,,,3.13300006382633e-06,,,154.0,3.0,up,24.0
2,,,,,,,,,1.633000010770047e-06,,,154.0,0.0,left,24.0
2,,,,,,,,,3.446000391704729e-06,,,155.0,3.0,up,24.0
2,,,,,,,,,1.7360002857458312e-06,,,155.0,0.0,left,24.0
2,,,,,,,,,3.3879996408359148e-06,,,156.0,3.0,up,24.0
2,,,,,,,,,1.6119997781061102e-06,,,156.0,0.0,left,24.0
2,,,,,,,,,3.992000074504176e-06,,,157.0,3.0,up,24.0
2,,,,,,,,,1.6530002540093847e-06,,,157.0,0.0,left,24.0
2,,,,,,,,,3.0410001272684895e-06,,,158.0,3.0,up,24.0
2,,,,,,,,,1.6059998415585142e-06,,,158.0,0.0,left,24.0
2,,,,,,,,,3.885000296577346e-06,,,159.0,3.0,up,24.0
2,,,,,,,,,1.5969999367371202e-06,,,159.0,0.0,left,24.0
2,,,,,,,,,3.584999831218738e-06,,,160.0,3.0,up,24.0
2,,,,,,,,,1.6819999473227654e-06,,,160.0,0.0,left,24.0
2,,,,,,,,,3.5660000321513508e-06,,,161.0,3.0,up,24.0
2,,,,,,,,,1.5710002116975375e-06,,,161.0,0.0,left,24.0
2,,,,,,,,,3.1820000003790483e-06,,,162.0,3.0,up,24.0
2,,,,,,,,,1.5750001693959348e-06,,,162.0,0.0,left,24.0
2,,,,,,,,,3.681000180222327e-06,,,163.0,3.0,up,24.0
2,,,,,,,,,1.6140002117026597e-06,,,163.0,0.0,left,24.0
2,,,,,,,,,3.299000127299223e-06,,,164.0,3.0,up,24.0
2,,,,,,,,,1.5630002963007428e-06,,,164.0,0.0,left,24.0
2,,,,,,,,,3.1529998523183167e-06,,,165.0,3.0,up,24.0
2,,,,,,,,,1.7370002751704305e-06,,,165.0,0.0,left,24.0
2,,,,,,,,,3.2100001590151805e-06,,,166.0,3.0,up,24.0
2,,,,,,,,,1.630000042496249e-06,,,166.0,0.0,left,24.0
2,,,,,,,,,3.530999947543023e-06,,,167.0,3.0,up,24.0
2,,,,,,,,,1.6639996829326265e-06,,,167.0,0.0,left,24.0
2,,,,,,,,,3.150999873469118e-06,,,168.0,3.0,up,24.0
2,,,,,,,,,1.7279999156016856e-06,,,168.0,0.0,left,24.0
2,,,,,,,,,3.0960000003688037e-06,,,169.0,3.0,up,24.0
2,,,,,,,,,1.6379999578930438e-06,,,169.0,0.0,left,24.0
2,,,,,,,,,3.2309999369317666e-06,,,170.0,3.0,up,24.0
2,,,,,,,,,1.6650001271045767e-06,,,170.0,0.0,left,24.0
2,,,,,,,,,3.3450000955781434e-06,,,171.0,3.0,up,24.0
2,,,,,,,,,1.6650001271045767e-06,,,171.0,0.0,left,24.0
2,,,,,,,,,4.012999852420762e-06,,,172.0,3.0,up,24.0
2,,,,,,,,,1.5740001799713355e-06,,,172.0,0.0,left,24.0
2,,,,,,,,,3.308000032120617e-06,,,173.0,3.0,up,24.0
2,,,,,,,,,1.7090001165342983e-06,,,173.0,0.0,left,24.0
2,,,,,,,,,3.1489998946199194e-06,,,174.0,3.0,up,24.0
2,,,,,,,,,1.597000391484471e-06,,,174.0,0.0,left,24.0
2,,,,,,,,,3.5170000955986325e-06,,,175.0,3.0,up,24.0
2,,,,,,,,,1.5880000319157261e-06,,,175.0,0.0,left,24.0
2,,,,,,,,,3.963999915868044e-06,,,176.0,3.0,up,24.0
2,,,,,,,,,1.615000201127259e-06,,,176.0,0.0,left,24.0
2,,,,,,,,,3.4439999581081793e-06,,,177.0,3.0,up,24.0
2,,,,,,,,,1.6760000107751694e-06,,,177.0,0.0,left,24.0
2,,,,,,,,,3.4949998735100962e-06,,,178.0,3.0,up,24.0
2,,,,,,,,,1.594000423210673e-06,,,178.0,0.0,left,24.0
2,,,,,,,,,3.4419999792589806e-06,,,179.0,3.0,up,24.0
2,,,,,,,,,1.633000010770047e-06,,,179.0,0.0,left,24.0
2,,,,,,,,,3.621000359999016e-06,,,180.0,3.0,up,24.0
2,,,,,,,,,1.5659998098271899e-06,,,180.0,0.0,left,24.0
2,,,,,,,,,3.3119999898190144e-06,,,181.0,3.0,up,24.0
2,,,,,,,,,1.5619998521287926e-06,,,181.0,0.0,left,24.0
2,,,,,,,,,3.4139998206228483e-06,,,182.0,3.0,up,24.0
2,,,,,,,,,1.5529999473073985e-06,,,182.0,0.0,left,24.0
2,,,,,,,,,3.198999820597237e-06,,,183.0,3.0,up,24.0
2,,,,,,,,,1.6379999578930438e-06,,,183.0,0.0,left,24.0
2,,,,,,,,,2.9779998840240296e-06,,,184.0,3.0,up,24.0
2,,,,,,,,,1.6599997252342291e-06,,,184.0,0.0,left,24.0
2,,,,,,,,,3.1079998734639958e-06,,,185.0,3.0,up,24.0
2,,,,,,,,,1.6670001059537753e-06,,,185.0,0.0,left,24.0
2,,,,,,,,,3.0440000955422875e-06,,,186.0,3.0,up,24.0
2,,,,,,,,,1.6550002328585833e-06,,,186.0,0.0,left,24.0
2,,,,,,,,,3.3910000638570637e-06,,,187.0,3.0,up,24.0
2,,,,,,,,,1.708000127109699e-06,,,187.0,0.0,left,24.0
2,,,,,,,,,3.288999778305879e-06,,,188.0,3.0,up,24.0
2,,,,,,,,,1.7219999790540896e-06,,,188.0,0.0,left,24.0
2,,,,,,,,,3.0900000638212077e-06,,,189.0,3.0,up,24.0
2,,,,,,,,,1.663000148255378e-06,,,189.0,0.0,left,24.0
2,,,,,,,,,3.928000296582468e-06,,,190.0,3.0,up,24.0
2,,,,,,,,,1.6849999155965634e-06,,,190.0,0.0,left,24.0
2,,,,,,,,,4.060000264871633e-06,,,191.0,3.0,up,24.0
2,,,,,,,,,1.6529997992620338e-06,,,191.0,0.0,left,24.0
2,,,,,,,,,3.3549999898241367e-06,,,192.0,3.0,up,24.0
2,,,,,,,,,1.647999852139037e-06,,,192.0,0.0,left,24.0
2,,,,,,,,,3.351999566802988e-06,,,193.0,3.0,up,24.0
2,,,,,,,,,1.638999947317643e-06,,,193.0,0.0,left,24.0
2,,,,,,,,,2.9630000426550396e-06,,,194.0,3.0,up,24.0
2,,,,,,,,,1.7150000530818943e-06,,,194.0,0.0,left,24.0
2,,,,,,,,,3.203000233042985e-06,,,195.0,3.0,up,24.0
2,,,,,,,,,1.6379999578930438e-06,,,195.0,0.0,left,24.0
2,,,,,,,,,3.266000021540094e-06,,,196.0,3.0,up,24.0
2,,,,,,,,,1.686999894445762e-06,,,196.0,0.0,left,24.0
2,,,,,,,,,3.454999841778772e-06,,,197.0,3.0,up,24.0
2,,,,,,,,,1.6650001271045767e-06,,,197.0,0.0,left,24.0
2,,,,,,,,,3.08499966195086e-06,,,198.0,3.0,up,24.0
2,,,,,,,,,1.4679999367217533e-06,,,198.0,0.0,left,24.0
2,,,,,,,,,3.1490003493672702e-06,,,199.0,3.0,up,24.0
2,,,,,,,,,1.680999957898166e-06,,,199.0,0.0,left,24.0
2,,,,,,,,,3.632999778346857e-06,,,200.0,3.0,up,24.0
2,,,,,,,,,1.680999957898166e-06,,,200.0,0.0,left,24.0
2,,,,,,,,,3.0690002859046217e-06,,,201.0,3.0,up,24.0
2,,,,,,,,,1.720000000204891e-06,,,201.0,0.0,left,24.0
2,,,,,,,,,3.5350003599887714e-06,,,202.0,3.0,up,24.0
2,,,,,,,,,3.14799990519532e-06,,,202.0,0.0,left,24.0
2,,,,,,,,,3.572999958123546e-06,,,203.0,3.0,up,24.0
2,,,,,,,,,1.7269999261770863e-06,,,203.0,0.0,left,24.0
2,,,,,,,,,3.2130001272889785e-06,,,204.0,3.0,up,24.0
2,,,,,,,,,1.686999894445762e-06,,,204.0,0.0,left,24.0
2,,,,,,,,,3.1859999580774456e-06,,,205.0,3.0,up,24.0
2,,,,,,,,,1.7750003280525561e-06,,,205.0,0.0,left,24.0
2,,,,,,,,,3.288999778305879e-06,,,206.0,3.0,up,24.0
2,,,,,,,,,1.7600000319362152e-06,,,206.0,0.0,left,24.0
2,,,,,,,,,4.295999588066479e-06,,,207.0,3.0,up,24.0
2,,,,,,,,,1.9110002540401183e-06,,,207.0,0.0,left,24.0
2,,,,,,,,,3.3689998417685274e-06,,,208.0,3.0,up,24.0
2,,,,,,,,,1.8129999261873309e-06,,,208.0,0.0,left,24.0
2,,,,,,,,,3.1710001167084556e-06,,,209.0,3.0,up,24.0
2,,,,,,,,,1.6620001588307787e-06,,,209.0,0.0,left,24.0
2,,,,,,,,,3.678000211948529e-06,,,210.0,3.0,up,24.0
2,,,,,,,,,1.7209999896294903e-06,,,210.0,0.0,left,24.0
2,,,,,,,,,3.6709998312289827e-06,,,211.0,3.0,up,24.0
2,,,,,,,,,1.609000264579663e-06,,,211.0,0.0,left,24.0
2,,,,,,,,,3.4979998417838942e-06,,,212.0,3.0,up,24.0
2,,,,,,,,,1.5690002328483388e-06,,,212.0,0.0,left,24.0
2,,,,,,,,,3.2400002965005115e-06,,,213.0,3.0,up,24.0
2,,,,,,,,,1.7219999790540896e-06,,,213.0,0.0,left,24.0
2,,,,,,,,,3.3549999898241367e-06,,,214.0,3.0,up,24.0
2,,,,,,,,,1.720000000204891e-06,,,214.0,0.0,left,24.0
2,,,,,,,,,3.7400000110210385e-06,,,215.0,3.0,up,24.0
2,,,,,,,,,1.7239999579032883e-06,,,215.0,0.0,left,24.0
2,,,,,,,,,3.841999841824872e-06,,,216.0,3.0,up,24.0
2,,,,,,,,,1.666000116529176e-06,,,216.0,0.0,left,24.0
2,,,,,,,,,3.108999862888595e-06,,,217.0,3.0,up,24.0
2,,,,,,,,,1.6239996512013022e-06,,,217.0,0.0,left,24.0
2,,,,,,,,,3.1529998523183167e-06,,,218.0,3.0,up,24.0
2,,,,,,,,,1.6700000742275734e-06,,,218.0,0.0,left,24.0
2,,,,,,,,,3.010000000358559e-06,,,219.0,3.0,up,24.0
2,,,,,,,,,3.253000159020303e-06,,,219.0,0.0,left,24.0
2,,,,,,,,,3.3669998629193287e-06,,,220.0,3.0,up,24.0
2,,,,,,,,,1.6149997463799082e-06,,,220.0,0.0,left,24.0
2,,,,,,,,,3.4720001167443115e-06,,,221.0,3.0,up,24.0
2,,,,,,,,,1.5569999050057959e-06,,,221.0,0.0,left,24.0
2,,,,,,,,,4.350999915914144e-06,,,222.0,3.0,up,24.0
